Date (GMT),Open,High,Low,Last,Volume,Volume,BBandUp,BBandMid,BBandLow
12/28/2020 0:00,26609.08,26680.88,26219,26279.36,2194.3963,2194.3963,27584.88619,26748.45627,25912.02635
12/28/2020 0:30,26281.54,26839.72,26101,26770.17,2833.9614,2833.9614,27500.92603,26750.52425,26000.12246
12/28/2020 1:00,26770.17,26976,26720,26880.05,2515.9509,2515.9509,27467.19076,26762.86003,26058.5293
12/28/2020 1:30,26877.7,27330.71,26800.01,27197.64,3208.0506,3208.0506,27517.19422,26804.26765,26091.34108
12/28/2020 2:00,27197.12,27356.3,26900,27058.76,2098.1771,2098.1771,27514.43253,26828.50501,26142.5775
12/28/2020 2:30,27058.76,27152.72,26910.27,27015,1398.25,1398.25,27541.35535,26846.26644,26151.17753
12/28/2020 3:00,27015.01,27169.64,26946.39,27087.21,1207.0083,1207.0083,27576.76695,26869.21345,26161.65995
12/28/2020 3:30,27085.82,27186.5,26918.51,27084.48,1218.2569,1218.2569,27615.94238,26889.71502,26163.48767
12/28/2020 4:00,27084.49,27290,27062.86,27278.07,1227.832,1227.832,27694.13925,26926.70121,26159.26317
12/28/2020 4:30,27278.06,27332,26954.54,26975.45,1347.2402,1347.2402,27702.23859,26931.34395,26160.44932
12/28/2020 5:00,26975.46,27067.44,26848.57,26866.5,1012.1019,1012.1019,27689.78749,26925.16834,26160.54919
12/28/2020 5:30,26866.49,27153.9,26798.94,27121.85,1481.866,1481.866,27721.49729,26943.89993,26166.30256
12/28/2020 6:00,27121.85,27129.84,26900.33,26942.62,1236.3756,1236.3756,27718.82827,26943.77803,26168.72779
12/28/2020 6:30,26942.62,27000,26830,26954.98,1123.5136,1123.5136,27719.88123,26944.84488,26169.80853
12/28/2020 7:00,26954.98,27100,26869,27066.61,1233.2676,1233.2676,27674.41966,26956.44156,26238.46346
12/28/2020 7:30,27066.61,27200,27005.82,27113.78,1919.4905,1919.4905,27561.73277,26971.42617,26381.11958
12/28/2020 8:00,27113.77,27200,27009,27009,1609.3355,1609.3355,27509.02774,26975.00463,26440.98153
12/28/2020 8:30,27009,27047.8,26705.41,26906.99,2073.7891,2073.7891,27439.83529,26968.52705,26497.21881
12/28/2020 9:00,26907,27080,26860,26940.78,1514.6914,1514.6914,27391.78946,26965.88447,26539.97949
12/28/2020 9:30,26940.79,27000,26750.66,26997.97,1428.1374,1428.1374,27364.09204,26968.94024,26573.78843
12/28/2020 10:00,26997.97,27000,26826.51,26833.46,1148.4345,1148.4345,27218.91937,26956.03736,26693.15534
12/28/2020 10:30,26833.46,26922.28,26746.35,26767.83,1268.8208,1268.8208,27216.64699,26938.11285,26659.57871
12/28/2020 11:00,26767.82,26853.37,26557.73,26729.01,2243.1612,2243.1612,27229.13801,26918.19829,26607.25857
12/28/2020 11:30,26729.01,26834.55,26674.9,26787.06,1291.9238,1291.9238,27207.35705,26905.70893,26604.06081
12/28/2020 12:00,26787.06,26889.71,26609.51,26859.21,1437.0291,1437.0291,27199.58425,26901.28046,26602.97667
12/28/2020 12:30,26859.2,27050,26711.57,27006,2028.4124,2028.4124,27200.72007,26911.25375,26621.78743
12/28/2020 13:00,27007.04,27145.27,26941.35,27096.7,1975.6777,1975.6777,27207.94853,26928.9153,26649.88206
12/28/2020 13:30,27096.69,27459.69,27096.69,27435.32,3269.7614,3269.7614,27312.08018,26977.14432,26642.20846
12/28/2020 14:00,27434.8,27500,27110,27247.85,2441.0388,2441.0388,27334.87265,27002.92581,26670.97897
12/28/2020 14:30,27247.86,27348.53,27130.02,27279.17,1489.4855,1489.4855,27388.50763,27029.23478,26669.96194
12/28/2020 15:00,27279.17,27355,27190.15,27277.14,1757.0381,1757.0381,27427.40818,27052.8448,26678.28142
12/28/2020 15:30,27277.14,27320,27010,27075.54,1892.969,1892.969,27429.30308,27055.00625,26680.70942
12/28/2020 16:00,27075.55,27117.75,26830.16,26912.41,2325.4889,2325.4889,27412.9262,27041.42565,26669.92511
12/28/2020 16:30,26912.41,27116.5,26743,27075.01,2233.507,2233.507,27415.17954,27044.62416,26674.06879
12/28/2020 17:00,27075,27157.31,26990,27067.07,1531.1481,1531.1481,27417.89522,27046.76186,26675.6285
12/28/2020 17:30,27067.08,27153.6,27021.21,27114.57,1043.3227,1043.3227,27426.40066,27053.21978,26680.0389
12/28/2020 18:00,27114.56,27236.71,27114.56,27141.04,1230.5302,1230.5302,27438.96363,27061.58361,26684.20359
12/28/2020 18:30,27140.96,27228.53,27062.08,27142.45,1279.0211,1279.0211,27444.19207,27069.28517,26694.37827
12/28/2020 19:00,27142.46,27209.99,26898,27016.4,1573.2523,1573.2523,27434.18987,27064.24849,26694.30711
12/28/2020 19:30,27016.39,27182.75,27016.39,27101.79,1171.2948,1171.2948,27437.6463,27067.82387,26698.00144
12/28/2020 20:00,27101.78,27196.09,26945.39,26996.95,1235.2197,1235.2197,27416.53809,27061.07398,26705.60987
12/28/2020 20:30,26996.95,27098.38,26825.68,26851.14,1511.4374,1511.4374,27386.75729,27041.08027,26695.40324
12/28/2020 21:00,26851.14,26881.73,26678,26867.35,2144.8641,2144.8641,27357.16753,27024.53453,26691.90152
12/28/2020 21:30,26867.48,26958.64,26790,26929.65,1155.4582,1155.4582,27339.71276,27015.4979,26691.28305
12/28/2020 22:00,26929.65,26929.8,26620.4,26630,1117.8766,1117.8766,27365.23901,26978.78382,26592.32862
12/28/2020 22:30,26629.2,26814.95,26601,26773.68,1018.3592,1018.3592,27372.18134,26959.25012,26546.31891
12/28/2020 23:00,26773.68,26940.95,26415.09,26891.67,2449.6566,2449.6566,27367.5886,26952.81392,26538.03924
12/28/2020 23:30,26891.69,27100,26836.01,27099.99,1550.7248,1550.7248,27316.90256,26966.83069,26616.75881
12/29/2020 0:00,27100,27163.77,27028.31,27079.43,1217.156,1217.156,27302.39735,26977.55443,26652.71152
12/29/2020 0:30,27079.42,27116.78,26869.54,26922.98,1302.5637,1302.5637,27270.51021,26972.35687,26674.20353
12/29/2020 1:00,26923.28,26928.85,26758.88,26818,1294.9602,1294.9602,27233.87935,26957.65621,26681.43307
12/29/2020 1:30,26818,26850,26699.63,26751.93,1209.6219,1209.6219,27227.4734,26938.06324,26648.65309
12/29/2020 2:00,26749.22,26857.01,26636.92,26830.54,1213.1878,1213.1878,27224.05349,26927.82293,26631.59237
12/29/2020 2:30,26830.54,26889.46,26727.25,26870.48,707.6412,707.6412,27213.8078,26922.3617,26630.9156
12/29/2020 3:00,26870.24,26949.07,26805.61,26856.91,713.7011,713.7011,27203.11714,26916.12821,26629.13927
12/29/2020 3:30,26858.37,26863.07,26577.16,26664.49,1363.6662,1363.6662,27189.86568,26892.16266,26594.45965
12/29/2020 4:00,26664.49,26693.87,26433.78,26435,1924.5351,1924.5351,27195.29359,26848.62336,26501.95313
12/29/2020 4:30,26435,26538.32,26203,26529.86,2720.3665,2720.3665,27173.60067,26818.26495,26462.92922
12/29/2020 5:00,26529.85,26583.65,26333.46,26490.57,1297.1882,1297.1882,27166.69156,26787.0559,26407.42024
12/29/2020 5:30,26490.49,26492,25880,26219.95,3389.4634,3389.4634,27174.99732,26733.04582,26291.09431
12/29/2020 6:00,26217.06,26478,26100.21,26452.41,1836.7512,1836.7512,27157.1652,26706.3186,26255.472
12/29/2020 6:30,26452.41,26466.8,26264.52,26430.99,1262.3202,1262.3202,27150.60676,26680.09683,26209.58689
